topic_id,word,accent,mean_cn,freq,word_length,source_table,options,tag_id,word_level_id
4977,variety,/vəˈraɪəti/,n. 种类；变化，多样性；变体；异体；不同种类；（同一事物的）不同种类，多种式样；综艺表演,5.0,7,dict_t_z,"[6328, 5820, 6229]",0,564
364,brew,/bruː/,v. 调制；酿造；冲泡 (茶），煮（咖啡)；（风暴、危机等）酝酿，即将来临；  n. 酿造的饮料；啤酒,9.0,4,dict_a_b,"[820, 10, 5805]",0,564
1233,fraudulent,/ˈfrɔːdʒələnt/,adj. 欺诈的，欺骗性的；骗得的,10.0,10,dict_d_f,"[4099, 4420, 7229]",0,564
7509,emergence,/iˈmɜːrdʒəns/,n. 冒出；出现；浮现；发生,9.0,9,dict_d_f,"[1444, 14800, 1571]",0,564
567,conclusive,/kənˈkluːsɪv/,adj. 决定性的，无争论余地的；最后的；确定的；结论性的,9.0,10,dict_c,"[6427, 653, 8626]",0,564
4979,lad,/læd/,n. 小伙子,8.0,3,dict_l_o,"[392745, 473533, 6461]",0,564
17308,term,/tɜːrm/,n. 术语；任期；期限；学期；（pl.）条款；关系；方面，角度（terms）；  vt. 把……称为,3.0,4,dict_t_z,"[5274, 6171, 4518]",0,564
16473,proper,/ˈprɑːpər/,adj. 适合的，适用的；独特的；真正的；恰当的；得体的；符合习惯的，正确的；  adv. 完全地,4.0,6,dict_p_r,"[5341, 5991, 170]",0,564
5563,distribution,/ˌdɪstrɪˈbjuːʃn/,n. 分布，分配；分发；散布；分销,7.0,12,dict_d_f,"[1219, 10417, 7272]",0,564
6392,slice,/slaɪs/,v. 把……切成片；大幅度削减；切开；  n. 薄片；份额，部分,7.0,5,dict_s,"[1882, 424022, 12358]",0,564
5009,joint,/dʒɔɪnt/,n. 关节；接合处；（尤指廉价的）公共场所；  adj. 联合的，共同的；  v. 结合，联合；为…装上接头，使…有接缝,7.0,5,dict_g_k,"[471021, 7141, 5506]",0,564
1286,glitter,/ˈɡlɪtər/,v. 闪闪发光，闪耀；  n. 灿烂的光辉，闪光,9.0,7,dict_g_k,"[6984, 4129, 5475]",0,564
476142,overstate,/ˌoʊvərˈsteɪt/,v. 夸大,9.0,9,dict_l_o,"[874, 6764, 5864]",0,564
1080,evaporate,/ɪˈvæpəreɪt/,v. （使）蒸发；消失,8.0,9,dict_d_f,"[5368, 501, 15672]",0,564
5031,select,/sɪˈlekt/,v. 选择，挑选；选拔；  adj. 精选的，选择的,6.0,6,dict_s,"[3889, 4809, 203]",0,564
818,deploy,/dɪˈplɔɪ/,v. 部署，调度；充分利用；展开，散开,9.0,6,dict_d_f,"[5427, 1139, 1975]",0,564
5311,gleam,/ɡliːm/,vi. 闪烁；发出微光；  n. 闪光；微光；闪现,8.0,5,dict_g_k,"[8573, 2456, 15433]",0,564
19602,yet,/jet/,adv. 尚，还，仍然；现在，此刻；到目前为止；  conj. 但是,1.0,3,dict_t_z,"[8247, 7954, 424022]",0,564
4042,domain,/doʊˈmeɪn/,n. 领域；领土；管区，势力圈；范围；（知识等的）领域，范围,8.0,6,dict_d_f,"[5665, 672, 6906]",0,564
5090,chemical,/ˈkemɪkl/,adj. 化学的，与化学有关的；化学品组成的；  n. 化学品；毒品,5.0,8,dict_c,"[2262, 5156, 602]",0,564
5752,storage,/ˈstɔːrɪdʒ/,n. 储存，储藏；仓库；贮藏量；保管费,7.0,7,dict_s,"[6045, 4550, 6628]",0,564
10145,genre,/ˈʒɑːnrə/,n. 类型；流派；体裁；  adj. （艺术）风俗的，以日常情景为主题的,9.0,5,dict_g_k,"[401085, 5757, 5301]",0,564
5427,access,/ˈækses/,n. 进入；使用权；通道；（使用或见到的）机会，权利；接触；访问；接近；  v. 进入，使用，获取；（计算机）访问；接近；接触；访问,6.0,6,dict_a_b,"[5906, 3049, 4219]",0,564
4092,insight,/ˈɪnsaɪt/,n. 深刻的理解，洞察力；见识；眼光；顿悟，猛醒；洞悉,8.0,7,dict_g_k,"[1765, 6220, 8553]",0,564
5101,session,/ˈseʃn/,n. 一段时间的（活动）；（法庭的）开庭；一场；会议；学期；讲习会；课程；  adj. 为录音的歌手或乐队伴奏的,7.0,7,dict_s,"[8751, 4195, 8981]",0,564
7095,glacier,/ˈɡleɪʃər/,n. 冰川，冰河,8.0,7,dict_g_k,"[5448, 4218, 17302]",0,564
6213,satisfactory,/ˌsætɪsˈfæktəri/,adj. 令人满意的；良好的,6.0,12,dict_s,"[6259, 5354, 5077]",0,564
5538,measure,/ˈmeʒər/,v. 测量；度量；估量；  n. 措施，方法；尺寸；计量标准；(估价、判断的)标准，尺度,5.0,7,dict_l_o,"[6643, 5491, 1967]",0,564
5071,reduction,/rɪˈdʌkʃn/,n. 减少，降低；削减；折扣,7.0,9,dict_p_r,"[1967, 6168, 5434]",0,564
5122,steel,/stiːl/,n. 钢，钢铁；钢铁工业；  v. 下决心应对（不愉快的事）；  adj. 钢的，与钢有关的,4.0,5,dict_s,"[10055, 4120, 186]",0,564
7325,needy,/ˈniːdi/,adj. 贫困的；贫穷的；生活艰苦的,9.0,5,dict_l_o,"[5786, 4843, 55]",0,564
901,discrepancy,/dɪsˈkrepənsi/,n. 不一致，差异，不符,9.0,11,dict_d_f,"[2076, 5772, 6529]",0,564
3927,decade,/ˈdekeɪd/,n. 十年，一个年代,7.0,6,dict_d_f,"[378, 6527, 9305]",0,564
5315,appliance,/əˈplaɪəns/,n. 家用电器，器具；装置；应用，适用,8.0,9,dict_a_b,"[4914, 16024, 6417]",0,564
5182,forum,/ˈfɔːrəm/,n. 论坛；讨论会；讨论区,8.0,5,dict_d_f,"[467306, 3844, 11193]",0,564
409934,gland,/ɡlænd/,n. 腺,8.0,5,dict_g_k,"[478442, 5333, 8398]",0,564
19026,ever,/ˈevər/,adv. 曾经；在任何时候；究竟；始终；以任何方式；一直，总是,1.0,4,dict_d_f,"[5310, 2248, 4456]",0,564
4779,subtle,/ˈsʌtl/,adj. 敏锐的；不明显的，微妙的；精细的；狡猾的；精湛的；难以捉摸的；精巧的，精妙的,7.0,6,dict_s,"[8210, 4069, 6256]",0,564
6798,rigorous,/ˈrɪɡərəs/,adj. 严厉的，严格的,9.0,8,dict_p_r,"[6259, 2291, 8198]",0,564
5225,transmit,/trænsˈmɪt/,v. 传播；发送；发射；传输；传送，输送,8.0,8,dict_t_z,"[8991, 6399, 6434]",0,564
824,depression,/dɪˈpreʃn/,n. 抑郁，沮丧；不景气，萧条（期）；洼地，凹陷；抑郁症,7.0,10,dict_d_f,"[6399, 6930, 123]",0,564
4975,remain,/rɪˈmeɪn/,link-v. 保持；依然，继续；  v. 剩余；逗留；仍需去做；  n. 剩余物（复数）；遗迹；残骸,4.0,6,dict_p_r,"[6446, 8867, 18149]",0,564
6342,gear,/ɡɪr/,n. 挡位；齿轮；装备；衣物；（飞机的）起落架；  v. 使适合,8.0,4,dict_g_k,"[5181, 8344, 7176]",0,564
5629,advance,/ədˈvæns/,n. 预先；进步，进展；增长；预付款；  v. 发展；提升；提前；前进；预付；提出；促进，推动；  adj. 先遣的；先头部队的；预先的，事先的,5.0,7,dict_a_b,"[7894, 9236, 17289]",0,564
5271,rotation,/roʊˈteɪʃn/,n. 旋转；循环，轮流,8.0,8,dict_p_r,"[6810, 1607, 15672]",0,564
307,behavioral,/bɪ'heɪvjərəl/,adj. 行为的,9.0,10,dict_a_b,"[1000, 37, 4846]",0,564
7247,regret,/rɪˈɡret/,n. 懊悔；遗憾；歉意；  v. 对……感到后悔；抱歉；惋惜；后悔,5.0,6,dict_p_r,"[10961, 467180, 2013]",0,564
9634,glider,/ˈɡlaɪdər/,n. 滑翔机；滑翔伞；滑行物，滑翔员,9.0,6,dict_g_k,"[7323, 15233, 214]",0,564
9258,pile,/paɪl/,n. 一堆；  v. 堆积；累积,5.0,4,dict_p_r,"[3916, 491, 5563]",0,564
5298,groan,/ɡroʊn/,v. 呻吟；抱怨；  n. 呻吟,8.0,5,dict_g_k,"[11602, 3808, 5385]",0,564
4831,grease,/ɡriːs/,n. 油脂；动物脂；润滑脂；  v. 给……抹油；使润滑,7.0,6,dict_g_k,"[6530, 6661, 7904]",0,564
7909,scientific,/ˌsaɪənˈtɪfɪk/,adj. 科学的,4.0,10,dict_s,"[75, 2365, 1134]",0,564
3843,individual,/ˌɪndɪˈvɪdʒuəl/,n. 个人；独立的个体；  adj. 个人的；个别的；独特的；单独的,6.0,10,dict_g_k,"[1386, 8929, 2569]",0,564
6633,mere,/mɪr/,adj. 仅仅的；纯粹的；  n. 小湖，池塘；〈英〉边境（线）,6.0,4,dict_l_o,"[87, 6532, 3888]",0,564
5335,fracture,/ˈfræktʃər/,n. 骨折；折断；裂口；  v. 使折断；使骨折,9.0,8,dict_d_f,"[6643, 5727, 5795]",0,564
9353,penguin,/ˈpeŋɡwɪn/,n. 企鹅,6.0,7,dict_p_r,"[6505, 7288, 11124]",0,564
6370,herb,/ɜrb/,n. 草本植物；药草；香草；大麻,8.0,4,dict_g_k,"[6527, 1456, 1844]",0,564
5543,domestic,/dəˈmestɪk/,adj. 国产的；国内的；家庭的；家用的；家养的，驯养的；家务的；  n. 家仆；家庭纷争,7.0,8,dict_d_f,"[3907, 4062, 390721]",0,564
232,aspiration,/ˌæspəˈreɪʃn/,n. 抱负，志向；发送气音,9.0,10,dict_a_b,"[9135, 4577, 6351]",0,564
5354,remnant,/ˈremnənt/,"n. 遗迹；边角剩料；残余（部分）,剩余（部分）",9.0,7,dict_p_r,"[735, 6240, 5910]",0,564
9602,greed,/ɡriːd/,n. 贪欲，贪婪；贪吃,9.0,5,dict_g_k,"[5352, 5307, 4454]",0,564
3938,impose,/ɪmˈpoʊz/,v. 把……强加给；强制实行，强迫接受,8.0,6,dict_g_k,"[857, 2311, 5013]",0,564
5860,anniversary,/ˌænɪˈvɜːrsəri/,n. 周年纪念日；  adj. （有关）周年纪念的,7.0,11,dict_a_b,"[422804, 3972, 6306]",0,564
8196,embody,/ɪmˈbɑːdi/,v. 包含；体现，象征,9.0,6,dict_d_f,"[476142, 11147, 6738]",0,564
5356,ceramic,/səˈræmɪk/,adj. 陶器的，陶瓷的；  n. 陶瓷制品；制陶艺术,10.0,7,dict_c,"[1041, 11223, 495]",0,564
17230,success,/səkˈses/,n. 成功，成就；成功的人或事；胜利,3.0,7,dict_s,"[3848, 17899, 9872]",0,564
8514,retailer,/ˈriːteɪlər/,n. 零售商,10.0,8,dict_p_r,"[5869, 1636, 19557]",0,564
5345,stale,/steɪl/,adj. （食物）不新鲜的；走了味的；（空气）不清新的；陈腐的，缺乏新鲜感的；  v. 变得不新鲜；变陈旧；  n. （猎人做掩蔽用的）假马；笑柄,8.0,5,dict_s,"[5692, 10417, 1101]",0,564
8374,alter,/ˈɔːltər/,v. 改变；改动，使变样；改做,7.0,5,dict_a_b,"[12358, 5987, 411641]",0,564
5357,hound,/haʊnd/,n. 猎犬；  v. 追逼；烦扰；纠缠,8.0,5,dict_g_k,"[8859, 10159, 854]",0,564
7160,polar,/ˈpoʊlər/,adj. 极地的；南极的，北极的；截然对立的，正好相反的；磁极的,8.0,5,dict_p_r,"[8344, 8123, 841]",0,564
11033,importance,/ɪmˈpɔːrtns/,n. 重要性；名望,3.0,10,dict_g_k,"[6220, 1025, 2504]",0,564
4398,suicide,/ˈsuːɪsaɪd/,n. 自杀；自毁；自杀者；  adj. 自杀性的；  v. 自杀,8.0,7,dict_s,"[19026, 5018, 3872]",0,564
5093,assume,/əˈsuːm/,vt. 猜想；认为；接受；表现出；假设；假定；  vi. 认为；采取；承担,6.0,6,dict_a_b,"[4026, 6915, 8433]",0,564
5380,liner,/ˈlaɪnər/,n. 眼线笔；邮轮，大型客轮；内衬,9.0,5,dict_l_o,"[8791, 4941, 6168]",0,564
5647,implication,/ˌɪmplɪˈkeɪʃn/,n. 暗示；含意；牵连，卷入；可能的后果,8.0,11,dict_g_k,"[9539, 5645, 4440]",0,564
1372,hardy,/ˈhɑːrdi/,adj. （植物）耐寒的；吃苦耐劳的；勇敢的；  n. 强壮的人,9.0,5,dict_g_k,"[5987, 2338, 3986]",0,564
5737,clinical,/ˈklɪnɪkl/,adj. 临床的；冷漠的,9.0,8,dict_c,"[480, 18208, 9756]",0,564
5911,grill,/ɡrɪl/,n. 烤架；烤肉餐馆；  v. 烤；拷问,8.0,5,dict_g_k,"[5716, 14937, 425000]",0,564
5386,loom,/luːm/,n. 织布机；  v. 阴森地逼近；隐现；即将来临,9.0,4,dict_l_o,"[9514, 9212, 7075]",0,564
248,attentive,/əˈtentɪv/,adj. 专心的，注意的；肯帮忙的,9.0,9,dict_a_b,"[4792, 8094, 9223]",0,564
5906,timely,/ˈtaɪmli/,adj. 及时的，适时的；  adv. 及时地,8.0,6,dict_t_z,"[6393, 5649, 1079]",0,564
953,dodge,/dɑːdʒ/,n. 托词；躲闪，躲避；  v. 回避，规避；躲避，避开,9.0,5,dict_d_f,"[6489, 6858, 248]",0,564
9206,revolutionary,/ˌrevəˈluːʃəneri/,n. 革命者；  adj. 革命的；革命性的,7.0,13,dict_p_r,"[10114, 6607, 469487]",0,564
5387,humidity,/hjuːˈmɪdəti/,n. 潮湿；湿度,8.0,8,dict_g_k,"[10132, 585215, 3808]",0,564
6592,harass,/həˈræs/,v. 骚扰；反复袭击；使困扰，使烦恼,10.0,6,dict_g_k,"[8518, 19912, 19505]",0,564
410449,greasy,/ˈɡriːsi/,adj. 油腻的；滑溜溜的；油滑的,8.0,6,dict_g_k,"[4158, 1921, 19505]",0,564
5580,track,/træk/,v. 跟踪，追赶；  n. 跑道；行动路线；足迹；铁路轨道；小路；轨迹；径赛运动,5.0,5,dict_t_z,"[6655, 6073, 7828]",0,564
1661,irrational,/ɪˈræʃənl/,adj. 无理性的，失去理智的,9.0,10,dict_g_k,"[391126, 9100, 5254]",0,564
5389,irrigation,/ˌɪrɪˈɡeɪʃn/,n. 灌溉,7.0,10,dict_g_k,"[9906, 9740, 17801]",0,564
4147,likelihood,/ˈlaɪklihʊd/,n. 可能；可能性,8.0,10,dict_l_o,"[3459, 5586, 11408]",0,564
6207,heave,/hiːv/,v. 用力举起；掷扔；发出叹息；恶心；  n. 举起；起伏,8.0,5,dict_g_k,"[4784, 724, 5123]",0,564
5102,expert,/ˈekspɜːrt/,n. 专家；行家；  adj. 熟练的；专业的；内行的；专家的,5.0,6,dict_d_f,"[471438, 17796, 2677]",0,564
270,avert,/əˈvɜːrt/,v. 避开；防止；转移（目光，注意力）,9.0,5,dict_a_b,"[3887, 5211, 7393]",0,564
5448,obscure,/əbˈskjʊr/,v. 隐藏，（使）模糊；使变暗；遮掩；  adj. 不清楚的；难以理解的；  n. 某种模糊的或不清楚的东西,8.0,7,dict_l_o,"[17220, 9447, 4741]",0,564
9640,gospel,/ˈɡɑːspl/,n. 教义，信条；福音，福音书；  adj. 传播福音的；福音赞美诗的,10.0,6,dict_g_k,"[4206, 4520, 391449]",0,564
6965,physical,/ˈfɪzɪkl/,adj. 身体的，肉体的；物理的，物理学的；物质的；自然的，符合自然法则的；客观存在的；  n. 体格检查,4.0,8,dict_p_r,"[7894, 9070, 8524]",0,564
7161,helmet,/ˈhelmɪt/,n. 钢盔；头盔；盔形物；  vt. 给……戴头盔,6.0,6,dict_g_k,"[18334, 2026, 6601]",0,564
4122,reinforce,/ˌriːɪnˈfɔːrs/,v. 加固；加强；增援；支持,8.0,9,dict_p_r,"[5622, 6230, 4788]",0,564
5469,puzzle,/ˈpʌzl/,n. 拼图；谜，智力游戏；疑问；难题；  v. 使迷惑，迷惑,6.0,6,dict_p_r,"[10276, 4035, 4038]",0,564
8026,grade,/ɡreɪd/,n. 等级，级别；年级；分数；成绩；  v. 给（试卷或作业）评分；给……分等级,4.0,5,dict_g_k,"[414, 4481, 6206]",0,564
5401,irritate,/ˈɪrɪteɪt/,v. 使恼怒，使烦躁；刺激,9.0,8,dict_g_k,"[5206, 1421, 4127]",0,564
10168,heroin,/ˈheroʊɪn/,n. 海洛因,9.0,6,dict_g_k,"[589, 7247, 10263]",0,564
9302,regulatory,/ˈreɡjələtɔːri/,adj. 管理的，监管的,6.0,10,dict_p_r,"[6687, 4631, 5258]",0,564
5482,pottery,/ˈpɑːtəri/,n. 陶器；陶艺；陶艺厂,7.0,7,dict_p_r,"[8063, 9100, 737]",0,564
8351,process,/ˈprɑːses/,n. 步骤，过程；进程；传票；事物发展（自然或偶然的）变化过程；做事方法；工序；  v. 加工；处理,4.0,7,dict_p_r,"[5852, 8986, 1061]",0,564
3980,distinguish,/dɪˈstɪŋɡwɪʃ/,v. 区别，识别；使显著；辨别,7.0,11,dict_d_f,"[15892, 10019, 337]",0,564
8665,grope,/ɡroʊp/,v. 摸索，探索；动手动脚,9.0,5,dict_g_k,"[5920, 8307, 621]",0,564
440702,henceforth,/ˌhensˈfɔːrθ/,adv. 今后，此后,9.0,10,dict_g_k,"[443508, 400, 6126]",0,564
5483,fossil,/ˈfɑːsl/,n. 化石；  adj. 从地下发掘出来的；化石的；属于旧时代的；陈腐的,7.0,6,dict_d_f,"[149, 6571, 31]",0,564
8415,vision,/ˈvɪʒn/,n. 视力；视野；视觉；想象；洞察；影像；构想，展望；憧憬；眼力；  v. 幻想，设想,7.0,6,dict_t_z,"[6371, 16483, 2677]",0,564
8524,enlarge,/ɪnˈlɑːrdʒ/,v. 放大，扩展,7.0,7,dict_d_f,"[6849, 1385, 10912]",0,564
14982,herald,/ˈherəld/,n. 使者；预兆；  v. 预告；为……欢呼,9.0,6,dict_g_k,"[6941, 199, 6379]",0,564
15937,post,/poʊst/,v. 邮寄；张贴；公告；公布；发布；  n. 邮政；岗位；哨所；帖子；柱；邮件；  prep. 在……之后,4.0,4,dict_p_r,"[4731, 5506, 7141]",0,564
5561,proportion,/prəˈpɔːrʃn/,n. 比例；部分；相称；面积；体积；规模；程度；  v. 使成比例；分配,7.0,10,dict_p_r,"[9006, 7947, 4251]",0,564
1313,grim,/ɡrɪm/,adj. 严酷的，无情的；令人沮丧的；讨厌的，糟糕的,8.0,4,dict_g_k,"[237, 7488, 7938]",0,564
7240,wrestle,/ˈresl/,v. 摔跤，角斗；努力斗争；奋力对付；  n. 摔跤，角力，扭斗,8.0,7,dict_t_z,"[473285, 7394, 9234]",0,564
6240,conception,/kənˈsepʃn/,n. 怀孕；构想，设想；思想，观念；概念,8.0,10,dict_c,"[924, 9250, 8232]",0,564
4112,horizon,/həˈraɪzn/,n. 地平线；眼界，见识；范围,7.0,7,dict_g_k,"[16845, 5265, 16872]",0,564
5607,cast,/kæst/,v. 投，掷；抛下，投射（光线和阴影）；瞥，飞快看（一眼），扫视；对……存疑；投射（光）；投票；选定演员；浇铸，铸造；扔；描写；  n. 投掷物；铸件；演员表；演员阵容,6.0,4,dict_c,"[4138, 5965, 2359]",0,564
4397,breed,/briːd/,n. 血统；品种，种类；  v. 产仔；繁殖；以……方式教育；饲养，培育；导致,7.0,5,dict_a_b,"[4026, 6283, 307]",0,564
6353,hierarchy,/ˈhaɪərɑːrki/,n. 阶层，等级制度,8.0,9,dict_g_k,"[3851, 2045, 5993]",0,564
4235,dwell,/dwel/,v. （尤指作为常住居民）居住,9.0,5,dict_d_f,"[16086, 6322, 5402]",0,564
411641,herbal,/ˈɜːrbl/,adj. 药草的，香草的；  n. (草本)植物志,6.0,6,dict_g_k,"[8931, 6702, 16086]",0,564
5640,vast,/væst/,adj. 辽阔的；巨大的；庞大的；巨额的；大量的,5.0,4,dict_t_z,"[5766, 401085, 4296]",0,564
2355,significance,/sɪɡˈnɪfɪkəns/,n. 意义，含义；重要性,7.0,12,dict_s,"[16588, 18344, 5485]",0,564
16057,prevent,/prɪˈvent/,v. 阻止；阻碍；阻挠；预防,4.0,7,dict_p_r,"[6129, 476, 159]",0,564
9120,convey,/kənˈveɪ/,vt. 传送，运送；传达；表达；传递,7.0,6,dict_c,"[19026, 7069, 1278]",0,564
72,adolescent,/ˌædəˈlesnt/,n. 青少年；  adj. 青春期的；青少年的,8.0,10,dict_a_b,"[7617, 9353, 444]",0,564
5645,rap,/ræp/,n. 说唱；快速敲击；看法，评价；反响；（尤指人或事的不良）名声，声誉；  v. 敲击；表演说唱；严厉批评,8.0,3,dict_p_r,"[391010, 16703, 4398]",0,564
625,constraint,/kənˈstreɪnt/,n. 限制；拘束；强迫,9.0,10,dict_c,"[393730, 4321, 1831]",0,564
7583,interpretation,/ɪnˌtɜːrprɪˈteɪʃn/,n. 理解，解释；口译,8.0,14,dict_g_k,"[5494, 4054, 2733]",0,564
9901,negative,/ˈneɡətɪv/,adj. 消极的，负面的；消极的；负的；有害的；否定的；  n. 否定；负数；底片,7.0,8,dict_l_o,"[115, 5031, 15947]",0,564
6233,mechanical,/məˈkænɪkl/,adj. 机械的，机械学的，机械性的；发动机的；机器的；机械似的，呆板的,7.0,10,dict_l_o,"[6629, 186, 17447]",0,564
5657,virtual,/ˈvɜːrtʃuəl/,adj. （计算机）虚拟的；十分接近的；实质上的；模拟的,7.0,7,dict_t_z,"[405233, 9921, 17272]",0,564
2780,reach,/riːtʃ/,v. 伸手；伸手够到；抵达；达到，发展到；与……取得联系；被某人看到或听到；  n. 范围；领域，部门,2.0,5,dict_p_r,"[8068, 438, 12513]",0,564
4562,hinge,/hɪndʒ/,n. 铰链；合叶；枢纽，关键；  v. 给……安上铰链,9.0,5,dict_g_k,"[3881, 5773, 7006]",0,564
4927,analysis,/əˈnæləsɪs/,n. 分析；分解；分析报告；精神分析,6.0,8,dict_a_b,"[6040, 5335, 6962]",0,564
4091,transmission,/trænsˈmɪʃn/,n. 传输，发射；转播，传播；变速器；传递的信息,8.0,12,dict_t_z,"[2371, 5102, 18004]",0,564
5659,massive,/ˈmæsɪv/,adj. 巨大的；大规模的；大量的；非常严重的,8.0,7,dict_l_o,"[5530, 8710, 7488]",0,564
4047,plot,/plɑːt/,n. 情节；布局；阴谋；小块土地；  v. 密谋；制订；为小说写情节；绘图；计划；标示位置,6.0,4,dict_p_r,"[8614, 4977, 5108]",0,564
5654,sequence,/ˈsiːkwəns/,n. 顺序，次序；一系列，一连串；同花顺；  v. 按顺序排列,8.0,8,dict_s,"[1993, 5377, 2515]",0,564
11415,hitherto,/ˌhɪðərˈtuː/,adv. 到目前为止，迄今为止,8.0,8,dict_g_k,"[15947, 1628, 391365]",0,564
6720,usage,/ˈjuːsɪdʒ/,n. 使用，用法,6.0,5,dict_t_z,"[4591, 11463, 8248]",0,564
5704,assistant,/əˈsɪstənt/,n. 助理，助手；售货员；  adj. 助理的，辅助的,6.0,9,dict_a_b,"[8068, 1767, 4839]",0,564
6247,limitation,/ˌlɪmɪˈteɪʃn/,n. 限制，局限性,7.0,10,dict_l_o,"[4584, 390404, 8070]",0,564
746,dawn,/dɔːn/,n. 黎明；开始；开端；萌芽；  v. 开始；破晓；开始清楚,6.0,4,dict_d_f,"[4233, 6798, 3863]",0,564
3848,approach,/əˈproʊtʃ/,v. 靠近；接近；走近；接洽；着手处理；  n. 接近；途径；方法；态度,5.0,8,dict_a_b,"[8679, 6221, 4340]",0,564
4704,homogeneous,/ˌhoʊməˈdʒiːniəs/,adj. 同类的，同质的，有相同特征的,9.0,11,dict_g_k,"[14918, 16491, 5555]",0,564
5747,smooth,/smuːð/,adj. 光滑的，平滑的；平稳的；顺利的；悦耳的；  vt. 使光滑；使平稳,5.0,6,dict_s,"[4211, 5322, 5293]",0,564
5433,complex,/kɑmˈplɛks /,adj. 复杂的，难解的；复合的（读作/kɑmˈplɛks/）；  n. 情结；建筑群；综合体，集合体（读作/ˈkɒmpleks/）；n.综合体，集合体（读作/ˈkɒmpleks/）,6.0,7,dict_c,"[11201, 11042, 6165]",0,564
8360,groove,/ɡruːv/,n. 【建】凹槽；最佳状态；惯例；  v. 在……开出槽；形成沟槽,9.0,6,dict_g_k,"[6736, 450, 7822]",0,564
17405,intrude,/ɪnˈtruːd/,v. 闯入，侵入；把……强加于人；侵扰,9.0,7,dict_g_k,"[4026, 400867, 3969]",0,564
4763,prime,/praɪm/,adj. 首要的，主要的；最好的，一流的；最重要的；典型的，有代表性的；  n. 青春，全盛期，青壮年时期；  v. 使准备好,6.0,5,dict_p_r,"[5734, 8781, 1237]",0,564
